instructionsLoop.thisRepN,instructionsLoop.thisTrialN,instructionsLoop.thisN,instructionsLoop.thisIndex,instructionsLoop.ran,participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,fix_onset,tprac,practiceKey.keys,practiceKey.rt,pracitem_chosen_name,acc_practice,P1_onsetPrac,P2_onsetPrac,onsetFeedbPrac,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,P1,P2,Block,LocItem1,LocItem2,NameItem1,NameItem2,key_respAC_prac.keys,key_respAC_prac.corr,key_respAC_prac.rt,AC_acc,Attentions.thisRepN,Attentions.thisTrialN,Attentions.thisN,Attentions.thisIndex,Attentions.ran,Stim,Loc1,Loc2,Loc3,Loc4,CorrAns,keyDisturbed.keys,keyDisturbed.rt,repPractice.thisRepN,repPractice.thisTrialN,repPractice.thisN,repPractice.thisIndex,repPractice.ran,fixcross_onsetMain,trialNumber,key_resp.keys,item_chosen_name,item_chosen_value,item_chosen_ID,diff_chosen_minus_reject,key_resp.rt,acc_real,acc_feedback,P1_onset,P2_onset,feedb_onset,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Trial,ValueP1,ValueP2,P1name,P2name,P1Loc,P2Loc,P1id,P2id,Micro_categoryP1,Macro_categoryP1,Micro_categoryP2,Macro_categoryP2,ID_sequenceP1,ID_sequenceP2,InverseFb,pNumber,repBlocks.thisRepN,repBlocks.thisTrialN,repBlocks.thisN,repBlocks.thisIndex,repBlocks.ran,key_respAC.keys,key_respAC.corr,key_respAC.rt,trials_AC.thisRepN,trials_AC.thisTrialN,trials_AC.thisN,trials_AC.thisIndex,trials_AC.ran,Bonus,BonusLoop.thisRepN,BonusLoop.thisTrialN,BonusLoop.thisN,BonusLoop.thisIndex,BonusLoop.ran,comments
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2547.70591,484,left,satellite_dish,4,10,-1,1.156274999,0,0,2547.740575,2547.740575,2550.237485,0,21,21,21,1,484,4,5,satellite_dish,sport_tshirt,html/resources/sequences_IDs/A/10_satellite_dish.jpg,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,10,7,4,2,3,2,8,6,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2551.34473,485,right,clownfish     ,6,4,-1,0.779920001,0,0,2551.35705,2551.35705,2553.888695,0,22,22,22,1,485,7,6,phone       ,clownfish     ,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,9,4,4,2,2,1,7,3,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2554.99034,486,left,clownfish     ,6,4,5,0.698434999,1,3,2555.026315,2555.026315,2557.52362,0,23,23,23,1,486,6,1,clownfish     ,parrot      ,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/B/05_parrot.jpg,4,5,2,1,2,1,3,4,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2558.1416,487,left,clownfish     ,6,4,-1,1.216969999,0,0,2558.175995,2558.175995,2560.67482,0,24,24,24,1,487,6,7,clownfish     ,phone       ,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/B/09_phone.jpg,4,9,2,1,4,2,3,7,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2561.78342,488,left,camel         ,8,3,1,1.291955,1,1,2561.81122,2561.81122,2564.311595,0,25,25,25,1,488,8,7,camel         ,phone       ,html/resources/sequences_IDs/A/03_camel.jpg,html/resources/sequences_IDs/B/09_phone.jpg,3,9,1,1,4,2,2,7,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2565.41236,489,NaN,No_response,NaN,NaN,NaN,NaN,2,2,2565.429825,2565.429825,2567.928305,0,26,26,26,1,489,3,2,redfox      ,scarf         ,html/resources/sequences_IDs/B/01_redfox.jpg,html/resources/sequences_IDs/A/06_scarf.jpg,1,6,1,1,3,2,1,5,1,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2569.027335,490,right,satellite_dish,4,10,1,1.163284999,1,1,2569.04552,2569.04552,2571.544875,0,27,27,27,1,490,3,4,redfox      ,satellite_dish,html/resources/sequences_IDs/B/01_redfox.jpg,html/resources/sequences_IDs/A/10_satellite_dish.jpg,1,10,1,1,4,2,1,8,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2572.705075,491,NaN,No_response,NaN,NaN,NaN,NaN,2,2,2572.733125,2572.733125,2575.241775,0,28,28,28,1,491,5,4,sport_tshirt,satellite_dish,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,html/resources/sequences_IDs/A/10_satellite_dish.jpg,7,10,3,2,4,2,6,8,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2576.331475,492,left,clownfish     ,6,4,4,0.800315,1,3,2576.3492,2576.3492,2578.850875,0,29,29,29,1,492,6,2,clownfish     ,scarf         ,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/A/06_scarf.jpg,4,6,2,1,3,2,3,5,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2579.471155,493,NaN,No_response,NaN,NaN,NaN,NaN,2,2,2579.55247,2579.55247,2581.999535,0,30,30,30,1,493,6,8,clownfish     ,camel         ,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/A/03_camel.jpg,4,3,2,1,1,1,3,2,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2583.100735,494,right,clownfish     ,6,4,1,0.72256,1,1,2583.11981,2583.11981,2585.8206,0,31,31,31,1,494,5,6,sport_tshirt,clownfish     ,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,7,4,3,2,2,1,6,3,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2589.02797,495,NaN,No_response,NaN,NaN,NaN,NaN,2,2,2590.06368,2590.06368,2592.29342,0,32,32,32,1,495,3,1,redfox      ,parrot      ,html/resources/sequences_IDs/B/01_redfox.jpg,html/resources/sequences_IDs/B/05_parrot.jpg,1,5,1,1,2,1,1,4,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2593.42106,496,NaN,No_response,NaN,NaN,NaN,NaN,2,2,2593.44404,2593.44404,2595.93718,0,33,33,33,1,496,3,4,redfox      ,satellite_dish,html/resources/sequences_IDs/B/01_redfox.jpg,html/resources/sequences_IDs/A/10_satellite_dish.jpg,1,10,1,1,4,2,1,8,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2597.037745,497,left,phone       ,7,9,6,0.5879,1,3,2597.056295,2597.056295,2599.554465,0,34,34,34,1,497,7,1,phone       ,parrot      ,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/B/05_parrot.jpg,9,5,4,2,2,1,7,4,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2600.159635,498,right,scarf         ,2,6,1,1.0679,1,0,2600.176535,2600.176535,2602.6732,0,35,35,35,1,498,1,2,parrot      ,scarf         ,html/resources/sequences_IDs/B/05_parrot.jpg,html/resources/sequences_IDs/A/06_scarf.jpg,5,6,2,1,3,2,4,5,1,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2603.775025,499,NaN,No_response,NaN,NaN,NaN,NaN,2,2,2603.792495,2603.792495,2606.87089,0,36,36,36,1,499,8,5,camel         ,sport_tshirt,html/resources/sequences_IDs/A/03_camel.jpg,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,3,7,1,1,3,2,2,6,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2607.96093,500,right,redfox      ,3,1,1,0.904025001,1,1,2607.980135,2607.980135,2610.574865,0,37,37,37,1,500,2,3,scarf         ,redfox      ,html/resources/sequences_IDs/A/06_scarf.jpg,html/resources/sequences_IDs/B/01_redfox.jpg,6,1,3,2,1,1,5,1,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2611.72995,501,right,clownfish     ,6,4,2,0.850275,1,3,2611.746855,2611.746855,2614.2424,0,38,38,38,1,501,4,6,satellite_dish,clownfish     ,html/resources/sequences_IDs/A/10_satellite_dish.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,10,4,4,2,2,1,8,3,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2614.86043,502,right,scarf         ,2,6,-1,1.251165001,0,0,2614.894035,2614.894035,2617.3938,0,39,39,39,1,502,3,2,redfox      ,scarf         ,html/resources/sequences_IDs/B/01_redfox.jpg,html/resources/sequences_IDs/A/06_scarf.jpg,1,6,1,1,3,2,1,5,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2618.4952,503,left,clownfish     ,6,4,2,0.61013,1,3,2618.529105,2618.529105,2621.027705,0,40,40,40,1,503,6,4,clownfish     ,satellite_dish,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/A/10_satellite_dish.jpg,4,10,2,1,4,2,3,8,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2621.62907,504,right,sport_tshirt,5,7,3,0.939499999,1,3,2621.6621,2621.6621,2624.16217,0,41,41,41,1,504,2,5,scarf         ,sport_tshirt,html/resources/sequences_IDs/A/06_scarf.jpg,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,6,7,3,2,3,2,5,6,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2624.780985,505,left,parrot      ,1,5,-1,1.02563,0,0,2624.802305,2624.802305,2627.315165,0,42,42,42,1,505,1,2,parrot      ,scarf         ,html/resources/sequences_IDs/B/05_parrot.jpg,html/resources/sequences_IDs/A/06_scarf.jpg,5,6,2,1,3,2,4,5,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2628.415535,506,left,scarf         ,2,6,1,0.795645,1,1,2628.43568,2628.43568,2630.93156,0,43,43,43,1,506,2,1,scarf         ,parrot      ,html/resources/sequences_IDs/A/06_scarf.jpg,html/resources/sequences_IDs/B/05_parrot.jpg,6,5,3,2,2,1,5,4,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2632.03339,507,NaN,No_response,NaN,NaN,NaN,NaN,2,2,2632.06638,2632.06638,2634.728095,0,44,44,44,1,507,6,5,clownfish     ,sport_tshirt,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,4,7,2,1,3,2,3,6,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2645.840735,508,left,camel         ,8,3,1,1.387115,1,0,2645.93584,2645.93584,2648.43167,0,45,45,45,1,508,8,7,camel         ,phone       ,html/resources/sequences_IDs/A/03_camel.jpg,html/resources/sequences_IDs/B/09_phone.jpg,3,9,1,1,4,2,2,7,1,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2649.52921,509,left,clownfish     ,6,4,1,1.230715,1,0,2649.56485,2649.56485,2652.055835,0,46,46,46,1,509,6,5,clownfish     ,sport_tshirt,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,4,7,2,1,3,2,3,6,1,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2653.16143,510,left,phone       ,7,9,3,1.082535,1,3,2653.184855,2653.184855,2655.675045,0,47,47,47,1,510,7,4,phone       ,satellite_dish,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/A/10_satellite_dish.jpg,9,10,4,2,4,2,7,8,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2656.34556,511,right,sport_tshirt,5,7,2,0.984735,1,3,2656.36376,2656.36376,2658.85737,0,48,48,48,1,511,3,5,redfox      ,sport_tshirt,html/resources/sequences_IDs/B/01_redfox.jpg,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,1,7,1,1,3,2,1,6,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2659.520205,512,left,phone       ,7,9,4,0.705825,1,3,2659.588805,2659.588805,2662.06893,0,49,49,49,1,512,7,3,phone       ,redfox      ,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/B/01_redfox.jpg,9,1,4,2,1,1,7,1,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2662.677235,513,right,satellite_dish,4,10,-4,0.56958,0,3,2662.71372,2662.71372,2665.23831,0,50,50,50,1,513,8,4,camel         ,satellite_dish,html/resources/sequences_IDs/A/03_camel.jpg,html/resources/sequences_IDs/A/10_satellite_dish.jpg,3,10,1,1,4,2,2,8,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2665.853965,514,right,sport_tshirt,5,7,1,0.919675,1,1,2665.88666,2665.88666,2668.37923,0,51,51,51,1,514,4,5,satellite_dish,sport_tshirt,html/resources/sequences_IDs/A/10_satellite_dish.jpg,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,10,7,4,2,3,2,8,6,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2669.485785,515,NaN,No_response,NaN,NaN,NaN,NaN,2,2,2669.533515,2669.533515,2672.05625,0,52,52,52,1,515,2,6,scarf         ,clownfish     ,html/resources/sequences_IDs/A/06_scarf.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,6,4,3,2,2,1,5,3,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2673.14791,516,left,phone       ,7,9,5,0.804345001,1,3,2673.18586,2673.18586,2675.667125,0,53,53,53,1,516,7,2,phone       ,scarf         ,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/A/06_scarf.jpg,9,6,4,2,3,2,7,5,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2676.271065,517,left,sport_tshirt,5,7,1,0.916655,1,1,2676.2864,2676.2864,2678.78205,0,54,54,54,1,517,5,4,sport_tshirt,satellite_dish,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,html/resources/sequences_IDs/A/10_satellite_dish.jpg,7,10,3,2,4,2,6,8,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2679.883505,518,right,phone       ,7,9,5,0.75946,1,3,2679.902425,2679.902425,2682.3988,0,55,55,55,1,518,2,7,scarf         ,phone       ,html/resources/sequences_IDs/A/06_scarf.jpg,html/resources/sequences_IDs/B/09_phone.jpg,6,9,3,2,4,2,5,7,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2683.01627,519,right,redfox      ,3,1,2,0.681185001,1,3,2683.05489,2683.05489,2685.549695,0,56,56,56,1,519,1,3,parrot      ,redfox      ,html/resources/sequences_IDs/B/05_parrot.jpg,html/resources/sequences_IDs/B/01_redfox.jpg,5,1,2,1,1,1,4,1,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2686.16872,520,left,clownfish     ,6,4,-1,0.730935,0,0,2686.202535,2686.202535,2688.70065,0,57,57,57,1,520,6,7,clownfish     ,phone       ,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/B/09_phone.jpg,4,9,2,1,4,2,3,7,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2689.802545,521,right,satellite_dish,4,10,2,1.487795,1,3,2689.837095,2689.837095,2694.190335,0,58,58,58,1,521,2,4,scarf         ,satellite_dish,html/resources/sequences_IDs/A/06_scarf.jpg,html/resources/sequences_IDs/A/10_satellite_dish.jpg,6,10,3,2,4,2,5,8,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2694.803565,522,right,camel         ,8,3,1,0.59788,1,1,2694.824,2694.824,2698.575355,0,59,59,59,1,522,7,8,phone       ,camel         ,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/A/03_camel.jpg,9,3,4,2,1,1,7,2,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2699.67557,523,right,sport_tshirt,5,7,4,0.839155,1,3,2699.709285,2699.709285,2702.19504,0,60,60,60,1,523,1,5,parrot      ,sport_tshirt,html/resources/sequences_IDs/B/05_parrot.jpg,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,5,7,2,1,3,2,4,6,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2702.884225,524,right,scarf         ,2,6,-1,0.833989999,0,0,2702.89616,2702.89616,2705.389895,0,61,61,61,1,524,3,2,redfox      ,scarf         ,html/resources/sequences_IDs/B/01_redfox.jpg,html/resources/sequences_IDs/A/06_scarf.jpg,1,6,1,1,3,2,1,5,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2706.49065,525,right,phone       ,7,9,4,0.66878,1,3,2706.51219,2706.51219,2709.00786,0,62,62,62,1,525,3,7,redfox      ,phone       ,html/resources/sequences_IDs/B/01_redfox.jpg,html/resources/sequences_IDs/B/09_phone.jpg,1,9,1,1,4,2,1,7,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2709.628,526,left,scarf         ,2,6,-1,0.70204,0,0,2709.76424,2709.76424,2712.24372,0,63,63,63,1,526,2,3,scarf         ,redfox      ,html/resources/sequences_IDs/A/06_scarf.jpg,html/resources/sequences_IDs/B/01_redfox.jpg,6,1,3,2,1,1,5,1,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2713.358885,527,right,satellite_dish,4,10,3,1.21503,1,3,2713.3824,2713.3824,2715.87728,0,64,64,64,1,527,1,4,parrot      ,satellite_dish,html/resources/sequences_IDs/B/05_parrot.jpg,html/resources/sequences_IDs/A/10_satellite_dish.jpg,5,10,2,1,4,2,4,8,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2716.49577,528,left,camel         ,8,3,7,0.527755001,1,3,2716.534715,2716.534715,2719.030285,0,65,65,65,1,528,8,1,camel         ,parrot      ,html/resources/sequences_IDs/A/03_camel.jpg,html/resources/sequences_IDs/B/05_parrot.jpg,3,5,1,1,2,1,2,4,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2719.64784,529,right,camel         ,8,3,1,1.389380001,1,1,2719.66472,2719.66472,2722.16188,0,66,66,66,1,529,7,8,phone       ,camel         ,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/A/03_camel.jpg,9,3,4,2,1,1,7,2,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2723.26272,530,left,camel         ,8,3,2,0.824035,1,3,2723.29715,2723.29715,2725.828775,0,67,67,67,1,530,8,6,camel         ,clownfish     ,html/resources/sequences_IDs/A/03_camel.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,3,4,1,1,2,1,2,3,0,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2726.44809,531,right,phone       ,7,9,1,1.062945001,1,0,2726.49109,2726.49109,2729.06511,0,68,68,68,1,531,6,7,clownfish     ,phone       ,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/B/09_phone.jpg,4,9,2,1,4,2,3,7,1,46,,,,,,,,,,,,,,,,,,,,
,,,,,46,2020-07-04_15h47.08.301,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2730.16785,532,left,satellite_dish,4,10,1,1.014064999,1,1,2730.18768,2730.18768,2732.683495,0,69,69,69,1,532,4,3,satellite_dish,redfox      ,html/resources/sequences_IDs/A/10_satellite_dish.jpg,html/resources/sequences_IDs/B/01_redfox.jpg,10,1,4,2,1,1,8,1,0,46,,,,,,,,,,,,,,,,,,,,
