instructionsLoop.thisRepN,instructionsLoop.thisTrialN,instructionsLoop.thisN,instructionsLoop.thisIndex,instructionsLoop.ran,participant,date,expName,psychopyVersion,OS,frameRate,browser,xResolution,yResolution,fix_onset,tprac,practiceKey.keys,practiceKey.rt,pracitem_chosen_name,acc_practice,P1_onsetPrac,P2_onsetPrac,onsetFeedbPrac,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,practiceTrials.ran,P1,P2,Block,LocItem1,LocItem2,NameItem1,NameItem2,key_respAC_prac.keys,key_respAC_prac.corr,key_respAC_prac.rt,AC_acc,Attentions.thisRepN,Attentions.thisTrialN,Attentions.thisN,Attentions.thisIndex,Attentions.ran,Stim,Loc1,Loc2,Loc3,Loc4,CorrAns,keyDisturbed.keys,keyDisturbed.rt,repPractice.thisRepN,repPractice.thisTrialN,repPractice.thisN,repPractice.thisIndex,repPractice.ran,fixcross_onsetMain,trialNumber,key_resp.keys,item_chosen_name,item_chosen_value,item_chosen_ID,diff_chosen_minus_reject,key_resp.rt,acc_real,acc_feedback,P1_onset,P2_onset,feedb_onset,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,Trial,ValueP1,ValueP2,P1name,P2name,P1Loc,P2Loc,P1id,P2id,Micro_categoryP1,Macro_categoryP1,Micro_categoryP2,Macro_categoryP2,ID_sequenceP1,ID_sequenceP2,InverseFb,pNumber,repBlocks.thisRepN,repBlocks.thisTrialN,repBlocks.thisN,repBlocks.thisIndex,repBlocks.ran,key_respAC.keys,key_respAC.corr,key_respAC.rt,trials_AC.thisRepN,trials_AC.thisTrialN,trials_AC.thisN,trials_AC.thisIndex,trials_AC.ran,Bonus,BonusLoop.thisRepN,BonusLoop.thisTrialN,BonusLoop.thisN,BonusLoop.thisIndex,BonusLoop.ran,comments
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1882.26899,455,left,seaturtle     ,4,2,-4,0.65731,0,3,1882.286615,1882.286615,1884.784805,0,69,69,69,1,455,4,8,seaturtle     ,clownfish     ,html/resources/sequences_IDs/A/02_seaturtle.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,2,4,2,1,2,1,1,3,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1885.40281,456,right,hat           ,6,8,-1,1.088815,0,0,1885.42165,1885.42165,1887.91846,0,70,70,70,1,456,7,6,sport_tshirt,hat           ,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,html/resources/sequences_IDs/A/08_hat.jpg,7,8,3,2,3,2,5,6,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1889.024895,457,right,giraffe     ,5,3,4,0.62577,1,3,1889.055325,1889.055325,1891.5543,0,71,71,71,1,457,1,5,radio       ,giraffe     ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,10,3,4,2,1,1,8,2,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1892.17448,458,right,clownfish     ,8,4,1,1.408975,1,0,1892.212935,1892.212935,1894.719785,0,72,72,72,1,458,7,8,sport_tshirt,clownfish     ,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,7,4,3,2,2,1,5,3,1,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1895.82216,459,right,sport_tshirt,7,7,-1,1.06148,0,0,1895.84014,1895.84014,1898.337125,0,73,73,73,1,459,8,7,clownfish     ,sport_tshirt,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,4,7,2,1,3,2,3,5,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1899.438125,460,right,seaturtle     ,4,2,1,0.711395,1,0,1899.47338,1899.47338,1901.97154,0,74,74,74,1,460,3,4,phone       ,seaturtle     ,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/A/02_seaturtle.jpg,9,2,4,2,2,1,7,1,1,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1903.080165,461,left,hat           ,6,8,2,1.036135,1,3,1903.12352,1903.12352,1905.62179,0,75,75,75,1,461,6,4,hat           ,seaturtle     ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/A/02_seaturtle.jpg,8,2,3,2,2,1,6,1,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1906.22337,462,right,seaturtle     ,4,2,3,0.55223,1,3,1906.2587,1906.2587,1908.75579,0,76,76,76,1,462,1,4,radio       ,seaturtle     ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/A/02_seaturtle.jpg,10,2,4,2,2,1,8,1,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1.60482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1915.34029,463,left,seaturtle     ,4,2,3,0.99297,1,3,1915.37873,1915.37873,1917.87502,0,0,0,0,1,463,4,1,seaturtle     ,radio       ,html/resources/sequences_IDs/A/02_seaturtle.jpg,html/resources/sequences_IDs/B/10_radio.jpg,2,10,2,1,4,2,1,8,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1918.49212,464,right,hat           ,6,8,1,0.443275,1,1,1918.51261,1918.51261,1921.008195,0,1,1,1,1,464,5,6,giraffe     ,hat           ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/A/08_hat.jpg,3,8,1,1,3,2,2,6,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1922.11126,465,left,phone       ,3,9,2,0.664025,1,3,1922.12874,1922.12874,1924.633085,0,2,2,2,1,465,3,1,phone       ,radio       ,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/B/10_radio.jpg,9,10,4,2,4,2,7,8,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1925.243255,466,left,radio       ,1,10,-2,0.68915,0,3,1925.26265,1925.26265,1927.74689,0,3,3,3,1,466,1,3,radio       ,phone       ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/B/09_phone.jpg,10,9,4,2,4,2,8,7,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1928.36901,467,right,giraffe     ,5,3,1,0.537055,1,1,1928.39837,1928.39837,1930.89377,0,4,4,4,1,467,4,5,seaturtle     ,giraffe     ,html/resources/sequences_IDs/A/02_seaturtle.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,2,3,2,1,1,1,1,2,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1931.99525,468,left,sport_tshirt,7,7,5,0.629905,1,3,1932.01421,1932.01421,1934.51078,0,5,5,5,1,468,7,2,sport_tshirt,peacock       ,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,html/resources/sequences_IDs/A/05_peacock.jpg,7,5,3,2,2,1,5,4,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1935.112995,469,left,hat           ,6,8,3,0.68715,1,3,1935.14752,1935.14752,1937.644715,0,6,6,6,1,469,6,3,hat           ,phone       ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/B/09_phone.jpg,8,9,3,2,4,2,6,7,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1938.25026,470,left,giraffe     ,5,3,-3,0.558695,0,3,1938.29117,1938.29117,1940.777385,0,7,7,7,1,470,5,8,giraffe     ,clownfish     ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,3,4,1,1,2,1,2,3,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1941.387375,471,right,giraffe     ,5,3,-2,0.84036,0,3,1941.411695,1941.411695,1943.899125,0,8,8,8,1,471,7,5,sport_tshirt,giraffe     ,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,7,3,3,2,1,1,5,2,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1944.519395,472,right,clownfish     ,8,4,7,0.642325,1,3,1944.550595,1944.550595,1947.05316,0,9,9,9,1,472,1,8,radio       ,clownfish     ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,10,4,4,2,2,1,8,3,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1947.66601,473,right,sport_tshirt,7,7,4,0.41907,1,3,1947.68668,1947.68668,1950.19604,0,10,10,10,1,473,3,7,phone       ,sport_tshirt,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,9,7,4,2,3,2,7,5,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1950.802275,474,left,clownfish     ,8,4,5,0.601985,1,3,1950.82651,1950.82651,1953.31752,0,11,11,11,1,474,8,3,clownfish     ,phone       ,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/B/09_phone.jpg,4,9,2,1,4,2,3,7,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.91984,475,right,seaturtle     ,4,2,1,0.518415,1,1,1953.95452,1953.95452,1956.448345,0,12,12,12,1,475,3,4,phone       ,seaturtle     ,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/A/02_seaturtle.jpg,9,2,4,2,2,1,7,1,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1957.537645,476,left,giraffe     ,5,3,1,0.49923,1,1,1957.555255,1957.555255,1960.04895,0,13,13,13,1,476,5,4,giraffe     ,seaturtle     ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/A/02_seaturtle.jpg,3,2,1,1,2,1,2,1,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1961.151375,477,right,seaturtle     ,4,2,3,0.43016,1,3,1961.169545,1961.169545,1963.65669,0,14,14,14,1,477,1,4,radio       ,seaturtle     ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/A/02_seaturtle.jpg,10,2,4,2,2,1,8,1,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1964.270705,478,right,giraffe     ,5,3,2,0.75193,1,3,1964.28974,1964.28974,1966.78003,0,15,15,15,1,478,3,5,phone       ,giraffe     ,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,9,3,4,2,1,1,7,2,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1967.386025,479,left,peacock       ,2,5,1,0.58962,1,1,1967.403875,1967.403875,1969.889025,0,16,16,16,1,479,2,1,peacock       ,radio       ,html/resources/sequences_IDs/A/05_peacock.jpg,html/resources/sequences_IDs/B/10_radio.jpg,5,10,2,1,4,2,4,8,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1970.990285,480,left,hat           ,6,8,-1,0.597755,0,0,1971.024555,1971.024555,1973.51825,0,17,17,17,1,480,6,7,hat           ,sport_tshirt,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,8,7,3,2,3,2,6,5,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1974.620875,481,left,peacock       ,2,5,1,0.74703,1,1,1974.65486,1974.65486,1977.152275,0,18,18,18,1,481,2,1,peacock       ,radio       ,html/resources/sequences_IDs/A/05_peacock.jpg,html/resources/sequences_IDs/B/10_radio.jpg,5,10,2,1,4,2,4,8,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1978.253165,482,right,sport_tshirt,7,7,1,1.408235,1,0,1978.28799,1978.28799,1980.77463,0,19,19,19,1,482,6,7,hat           ,sport_tshirt,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,8,7,3,2,3,2,6,5,1,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1981.875775,483,right,peacock       ,2,5,-6,0.939205,0,3,1981.91596,1981.91596,1984.40958,0,20,20,20,1,483,8,2,clownfish     ,peacock       ,html/resources/sequences_IDs/A/04_clownfish.jpg,html/resources/sequences_IDs/A/05_peacock.jpg,4,5,2,1,2,1,3,4,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1985.0215,484,left,hat           ,6,8,4,0.48765,1,3,1985.05802,1985.05802,1987.55619,0,21,21,21,1,484,6,2,hat           ,peacock       ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/A/05_peacock.jpg,8,5,3,2,2,1,6,4,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1988.17372,485,left,giraffe     ,5,3,2,0.478615,1,3,1988.20828,1988.20828,1990.70486,0,22,22,22,1,485,5,3,giraffe     ,phone       ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/B/09_phone.jpg,3,9,1,1,4,2,2,7,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1991.32241,486,left,phone       ,3,9,1,0.654815,1,0,1991.340865,1991.340865,1994.40621,0,23,23,23,1,486,3,2,phone       ,peacock       ,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/A/05_peacock.jpg,9,5,4,2,2,1,7,4,1,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1995.51295,487,left,giraffe     ,5,3,4,0.572615,1,3,1995.525335,1995.525335,1998.025345,0,24,24,24,1,487,5,1,giraffe     ,radio       ,html/resources/sequences_IDs/B/03_giraffe.jpg,html/resources/sequences_IDs/B/10_radio.jpg,3,10,1,1,4,2,2,8,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1998.64098,488,left,seaturtle     ,4,2,-3,0.575085,0,3,1998.659855,1998.659855,2001.145195,0,25,25,25,1,488,4,7,seaturtle     ,sport_tshirt,html/resources/sequences_IDs/A/02_seaturtle.jpg,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,2,7,2,1,3,2,1,5,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.755965,489,left,peacock       ,2,5,-1,0.526845,0,0,2001.782705,2001.782705,2004.274105,0,26,26,26,1,489,2,3,peacock       ,phone       ,html/resources/sequences_IDs/A/05_peacock.jpg,html/resources/sequences_IDs/B/09_phone.jpg,5,9,2,1,4,2,4,7,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.375995,490,right,clownfish     ,8,4,2,0.96,1,3,2005.410775,2005.410775,2007.908205,0,27,27,27,1,490,6,8,hat           ,clownfish     ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,8,4,3,2,2,1,6,3,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.517425,491,left,phone       ,3,9,1,0.29062,1,1,2008.541835,2008.541835,2011.0318,0,28,28,28,1,491,3,2,phone       ,peacock       ,html/resources/sequences_IDs/B/09_phone.jpg,html/resources/sequences_IDs/A/05_peacock.jpg,9,5,4,2,2,1,7,4,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.127215,492,left,hat           ,6,8,1,1.00552,1,1,2012.151595,2012.151595,2014.6478,0,29,29,29,1,492,6,5,hat           ,giraffe     ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,8,3,3,2,1,1,6,2,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.762995,493,left,sport_tshirt,7,7,1,1.06939,1,1,2015.7758,2015.7758,2018.260205,0,30,30,30,1,493,7,6,sport_tshirt,hat           ,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,html/resources/sequences_IDs/A/08_hat.jpg,7,8,3,2,3,2,5,6,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.34933,494,right,sport_tshirt,7,7,6,0.558685,1,3,2019.384085,2019.384085,2021.878465,0,31,31,31,1,494,1,7,radio       ,sport_tshirt,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,10,7,4,2,3,2,8,5,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.50337,495,left,sport_tshirt,7,7,-1,0.89606,0,0,2022.538425,2022.538425,2025.02829,0,32,32,32,1,495,7,8,sport_tshirt,clownfish     ,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,7,4,3,2,2,1,5,3,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2026.13031,496,right,clownfish     ,8,4,1,0.67381,1,1,2026.165135,2026.165135,2028.650925,0,33,33,33,1,496,7,8,sport_tshirt,clownfish     ,html/resources/sequences_IDs/B/07_sport_tshirt.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,7,4,3,2,2,1,5,3,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2029.76961,497,right,hat           ,6,8,2,0.575765,1,3,2029.809955,2029.809955,2032.289975,0,34,34,34,1,497,4,6,seaturtle     ,hat           ,html/resources/sequences_IDs/A/02_seaturtle.jpg,html/resources/sequences_IDs/A/08_hat.jpg,2,8,2,1,3,2,1,6,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2032.911595,498,right,giraffe     ,5,3,4,0.504865,1,3,2032.952135,2032.952135,2035.4301,0,35,35,35,1,498,1,5,radio       ,giraffe     ,html/resources/sequences_IDs/B/10_radio.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,10,3,4,2,1,1,8,2,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2036.039985,499,right,giraffe     ,5,3,3,0.54072,1,3,2036.070575,2036.070575,2038.56403,0,36,36,36,1,499,2,5,peacock       ,giraffe     ,html/resources/sequences_IDs/A/05_peacock.jpg,html/resources/sequences_IDs/B/03_giraffe.jpg,5,3,2,1,1,1,4,2,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2039.17006,500,right,clownfish     ,8,4,4,0.50018,1,3,2039.19091,2039.19091,2041.686545,0,37,37,37,1,500,4,8,seaturtle     ,clownfish     ,html/resources/sequences_IDs/A/02_seaturtle.jpg,html/resources/sequences_IDs/A/04_clownfish.jpg,2,4,2,1,2,1,1,3,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2042.30603,501,left,hat           ,6,8,5,0.74895,1,3,2042.324365,2042.324365,2044.81544,0,38,38,38,1,501,6,1,hat           ,radio       ,html/resources/sequences_IDs/A/08_hat.jpg,html/resources/sequences_IDs/B/10_radio.jpg,8,10,3,2,4,2,6,8,0,61,,,,,,,,,,,,,,,,,,,,
,,,,,61,2020-07-04_17h33.16.335,retriever_ti,2020.1.3,Win32,60,Chrome,1366,768,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2045.420585,502,right,peacock       ,2,5,-2,1.279915,0,3,2045.47519,2045.47519,2047.97244,0,39,39,39,1,502,4,2,seaturtle     ,peacock       ,html/resources/sequences_IDs/A/02_seaturtle.jpg,html/resources/sequences_IDs/A/05_peacock.jpg,2,5,2,1,2,1,1,4,0,61,,,,,,,,,,,,,,,,,,,,
